dropoff_date,zone_id,num_trips,avg_fare
2024-12-06,18,14,51.31
2024-12-10,31,4,48.33
2024-12-11,187,1,94.7
2024-12-11,19,18,33.7
2024-12-12,148,1488,21.12
2024-12-12,52,131,35.1
2024-12-12,11,10,52.39
2024-12-13,77,21,30.4
2024-12-14,48,3929,20.32
2024-12-16,173,14,28.1
2024-12-17,147,12,33.31
2024-12-18,134,42,30.29
2024-12-19,17,128,35.36
2024-12-19,185,20,47.15
2024-12-19,45,406,20.22
2024-12-20,45,401,19.3
2024-12-20,125,629,18.35
2024-12-20,77,28,30.37
2024-12-22,164,2702,17.74
2024-12-22,162,2996,16.78
2024-12-22,119,27,30.46
2024-12-24,88,297,23.02
2024-12-24,115,4,83.15
2024-12-24,117,14,58.46
2024-12-25,151,591,14.59
2024-12-25,171,22,23.38
2024-12-27,40,64,52.43
2024-12-27,17,102,39.21
2024-12-27,91,36,39.08
2024-12-27,131,21,39.6
2024-12-30,4,273,17.75
2024-12-30,163,2105,17.24
2024-12-30,64,16,43.37
2024-12-30,93,47,20.14
2024-12-30,41,484,22.03
2024-12-31,69,1,96.8
2024-12-31,53,1,54.8
2024-09-03,193,101,17.99
2024-09-04,169,35,41.45
2024-09-04,182,22,35.53
2024-09-05,133,30,41.16
2024-09-06,145,247,24.18
2024-09-06,131,21,38.4
2024-09-07,7,315,27.01
2024-09-07,158,1770,16.28
2024-09-08,166,765,21.26
2024-09-08,20,23,30.92
2024-09-09,54,21,33.29
2024-09-10,147,8,20.64
2024-09-12,166,927,18.2
2024-09-14,174,21,48.48
2024-09-16,164,2331,20.99
2024-09-17,135,24,35.36
2024-09-18,107,2626,15.46
2024-09-18,70,74,27.31
2024-09-18,32,9,61.48
2024-09-18,35,46,30.15
2024-09-19,84,1,131.1
2024-09-20,164,2896,18.52
2024-09-20,95,140,33.93
2024-09-23,13,931,24.73
2024-09-23,132,1438,56.17
2024-09-24,30,2,84.55
2024-09-25,21,21,46.99
2024-09-26,39,66,38.24
2024-09-26,82,66,25.87
2024-09-26,126,9,25.64
2024-09-27,11,9,55.16
2024-09-28,90,2587,14.27
2024-09-28,146,109,26.14
2024-09-29,37,207,33.12
2024-09-29,187,1,24.0
2024-12-01,50,963,16.29
2024-12-01,130,82,23.95
2024-12-01,171,21,37.35
2024-12-11,247,25,32.25
2024-12-16,228,53,44.19
2024-12-23,257,29,58.59
2024-12-24,215,30,26.17
2024-12-27,227,17,39.43
2024-12-28,200,18,57.86
2024-09-01,143,1008,18.14
2024-09-09,178,8,46.74
2024-09-09,108,19,45.36
2024-09-09,101,11,42.7
2024-09-11,251,5,88.46
2024-09-15,237,3493,13.74
2024-09-17,260,70,25.23
2024-09-19,203,20,38.66
2024-09-20,256,293,32.19
2024-09-24,158,1333,15.85
2024-12-03,147,11,32.21
2024-12-03,55,46,49.15
2024-12-07,151,1189,15.79
2024-12-08,112,359,29.82
2024-12-08,195,93,31.43
2024-12-10,67,23,38.49
2024-12-11,179,109,26.9
2024-12-13,67,40,46.46
2024-12-14,65,188,30.64
2024-12-14,179,134,28.67
2024-12-15,41,768,21.22
2024-12-17,124,21,20.69
2024-12-18,109,3,98.2
2024-12-23,163,2610,17.66
2024-12-28,115,3,57.37
2024-12-29,118,2,97.15
2024-12-29,55,24,51.98
2024-12-29,82,110,29.87
2024-12-29,130,71,22.12
2024-12-29,194,13,28.88
2024-12-30,16,19,36.64
2024-12-31,22,1,63.2
2024-09-02,28,60,27.35
2024-09-02,78,23,42.62
2024-09-02,109,4,126.9
2024-09-03,17,141,40.9
2024-09-04,63,26,33.64
2024-09-04,155,43,43.15
2024-09-06,167,20,37.08
2024-09-06,180,20,24.22
2024-09-07,127,103,35.68
2024-09-10,86,35,46.3
2024-09-11,148,1162,20.05
2024-09-11,43,1233,15.42
2024-09-12,40,119,43.24
2024-09-14,151,1084,17.26
2024-09-14,33,283,33.01
2024-09-17,166,943,18.67
2024-09-16,147,10,34.35
2024-09-17,127,113,36.0
2024-09-18,13,1189,24.79
2024-09-20,136,10,37.75
2024-09-21,96,6,17.84
2024-09-21,167,15,39.74
2024-09-22,95,185,31.51
2024-09-22,195,158,41.55
2024-09-22,8,3,23.21
2024-09-23,71,32,40.68
2024-09-24,170,3587,20.3
2024-09-25,89,113,46.53
2024-09-25,204,1,86.3
2024-09-26,122,19,35.67
2024-09-26,63,25,24.69
2024-09-27,156,3,94.23
2024-09-28,145,321,23.29
2024-09-28,29,8,54.51
2024-09-30,50,871,15.95
2024-12-03,217,78,33.14
2024-12-03,250,11,40.91
2024-12-11,210,25,43.06
2024-12-11,232,664,19.69
2024-12-17,224,476,16.8
2024-12-17,203,17,29.68
2024-12-18,235,16,40.75
2024-12-19,262,2395,15.81
2024-09-02,251,1,75.8
2024-09-09,238,2328,15.3
2024-09-09,171,28,22.38
2024-09-13,209,479,23.2
2024-09-14,223,152,30.11
2024-09-18,215,34,22.24
2024-09-21,203,18,29.36
2024-09-24,258,48,27.38
2024-09-27,257,61,49.26
2024-09-28,241,23,46.49
2024-09-29,205,40,34.16
2024-12-04,186,2876,17.65
2024-12-05,186,3272,16.99
2024-12-06,131,24,33.32
2024-12-07,41,819,21.28
2024-12-09,100,1646,20.96
2024-12-09,159,31,32.84
2024-12-09,53,19,31.05
2024-12-09,118,1,54.1
2024-12-10,224,514,17.01
2024-12-11,63,25,32.44
2024-12-13,66,225,30.77
2024-12-14,152,168,21.65
2024-12-14,134,46,31.14
2024-12-17,179,119,26.64
2024-12-18,22,19,53.5
2024-12-19,36,58,34.35
2024-12-19,165,42,40.19
2024-12-21,15,9,45.46
2024-12-22,39,66,32.51
2024-12-24,18,36,30.02
2024-12-24,150,5,47.62
2024-12-25,162,1474,14.75
2024-12-25,168,79,22.97
2024-12-27,63,29,28.53
2024-12-28,94,12,29.49
2024-12-29,67,23,41.02
2024-12-30,142,2226,14.37
2024-09-01,206,5,14.46
2024-09-02,100,872,17.74
2024-09-03,47,23,42.71
2024-09-05,129,146,29.46
2024-09-05,53,28,29.53
2024-09-05,3,7,65.6
2024-09-06,130,92,26.81
2024-09-07,134,42,32.57
2024-09-11,154,7,47.63
2024-09-12,175,23,46.03
2024-09-12,76,101,29.61
2024-09-13,38,17,35.15
2024-09-14,119,41,32.16
2024-09-15,33,303,38.48
2024-09-16,186,2275,15.89
2024-09-16,42,428,25.44
2024-09-19,183,6,46.18
2024-09-19,19,13,48.21
2024-09-20,75,1577,16.26
2024-09-20,173,23,30.22
2024-09-21,130,82,29.28
2024-09-22,162,2602,16.27
2024-09-22,176,1,101.7
2024-09-23,186,2339,17.08
2024-09-24,168,66,27.39
2024-09-25,75,1534,18.83
2024-09-25,191,28,36.17
2024-09-26,101,12,46.31
2024-09-27,43,1415,15.59
2024-09-26,120,5,38.96
2024-09-27,73,5,38.42
2024-09-28,88,520,22.66
2024-09-30,65,164,36.33
2024-09-30,192,9,38.86
2024-12-01,66,153,34.53
2024-12-02,116,227,29.37
2024-12-05,205,39,31.06
2024-12-05,243,245,36.79
2024-12-07,239,3983,15.04
2024-12-09,223,162,30.03
2024-12-10,231,2331,21.08
2024-12-10,221,1,84.2
2024-12-11,216,145,38.21
2024-12-12,255,389,35.55
2024-12-13,221,4,58.78
2024-12-18,228,77,39.99
2024-12-20,237,6496,12.81
2024-12-25,261,352,26.21
2024-12-27,238,1639,16.1
2024-12-27,210,23,45.22
2024-12-30,231,1032,18.83
2024-12-31,257,3,70.2
2024-09-01,148,1347,18.8
2024-09-01,173,48,24.3
2024-09-01,191,40,39.78
2024-09-02,140,1165,16.51
2024-09-04,202,52,36.67
2024-09-12,240,2,48.0
2024-09-22,258,46,29.15
2024-09-23,229,1829,19.54
2024-09-23,225,114,39.06
2024-09-25,258,31,27.85
2024-12-03,70,63,34.51
2024-12-04,170,4120,17.95
2024-12-04,44,2,116.75
2024-12-05,162,4877,18.7
2024-12-05,141,3900,14.84
2024-12-07,90,2509,14.48
2024-12-07,122,7,35.37
2024-12-09,95,132,33.36
2024-12-09,181,313,44.02
2024-12-11,81,9,35.7
2024-12-12,17,156,34.16
2024-12-13,90,2390,15.86
2024-12-15,87,1176,22.44
2024-12-15,177,57,31.48
2024-12-17,153,7,44.24
2024-12-17,201,10,70.04
2024-12-19,48,3079,18.63
2024-12-19,153,2,64.25
2024-12-21,61,176,31.0
2024-12-23,61,157,35.33
2024-12-23,171,15,43.81
2024-12-24,181,158,37.0
2024-12-24,55,29,51.7
2024-12-25,195,12,23.44
2024-12-25,189,41,36.04
2024-12-28,162,2235,14.78
2024-12-28,150,12,38.7
2024-12-28,73,11,33.16
2024-12-29,20,10,39.74
2024-12-30,72,45,24.27
2024-09-02,95,161,29.77
2024-09-03,91,71,39.24
2024-09-04,149,28,50.11
2024-09-04,38,27,28.37
2024-09-07,10,114,21.5
2024-09-09,3,15,43.44
2024-09-10,143,1856,16.0
2024-09-10,24,376,18.19
2024-09-10,159,33,29.74
2024-09-13,127,159,34.94
2024-09-14,143,1694,16.59
2024-09-14,201,11,65.36
2024-09-17,70,73,31.27
2024-09-19,7,312,24.75
2024-09-24,130,88,28.94
2024-09-25,201,6,46.37
2024-09-26,73,12,29.61
2024-09-26,59,1,51.3
2024-09-28,200,49,57.37
2024-09-29,26,34,47.0
2024-12-01,151,843,18.46
2024-12-01,47,6,48.42
2024-12-09,264,338,28.59
2024-12-09,250,10,38.93
2024-12-17,216,119,31.99
2024-12-22,233,1366,15.14
2024-12-24,198,54,27.61
2024-12-29,261,643,23.39
2024-09-04,249,1766,15.03
2024-09-04,222,17,24.28
2024-09-09,163,2926,17.95
2024-09-12,238,3031,16.45
2024-09-14,211,1787,16.66
2024-09-17,226,157,27.11
2024-09-20,217,37,35.53
2024-09-21,222,8,53.7
2024-09-22,217,52,31.31
2024-09-22,221,4,22.86
2024-09-27,218,24,30.31
2024-09-30,250,9,26.94
2024-12-04,53,9,33.37
2024-12-05,135,31,36.35
2024-12-05,55,31,46.0
2024-12-08,180,8,-7.6
2024-12-08,149,15,45.17
2024-12-09,68,3064,17.77
2024-12-08,20,6,56.32
2024-12-11,92,72,31.89
2024-12-11,20,11,42.64
2024-12-13,1,411,93.91
2024-12-15,172,1,0.01
2024-12-18,116,259,26.38
2024-12-18,23,5,89.94
2024-12-18,15,11,55.28
2024-12-21,139,18,32.15
2024-12-23,72,44,29.67
2024-12-23,73,9,33.41
2024-12-23,86,17,37.97
2024-12-24,94,16,28.34
2024-12-26,64,14,40.34
2024-12-28,61,221,35.97
2024-12-30,1,356,89.75
2024-09-02,79,1880,18.72
2024-09-03,170,3027,17.26
2024-09-03,31,8,43.08
2024-09-04,157,41,28.59
2024-09-04,173,22,26.07
2024-09-07,100,1342,19.38
2024-09-07,62,51,37.76
2024-09-08,79,2891,15.58
2024-09-08,130,106,26.67
2024-09-08,15,17,48.49
2024-09-10,32,6,40.31
2024-09-11,37,107,37.57
2024-09-11,24,367,17.63
2024-09-13,140,2542,15.48
2024-09-14,178,5,55.78
2024-09-15,196,52,28.53
2024-09-16,71,48,34.41
2024-09-19,111,2,63.1
2024-09-21,98,19,33.4
2024-09-24,74,831,17.72
2024-09-24,155,31,51.29
2024-09-28,180,13,23.1
2024-09-29,22,27,46.09
2024-12-01,137,1315,15.89
2024-12-02,258,38,31.67
2024-12-02,219,66,27.58
2024-12-03,222,29,29.95
2024-12-07,221,2,13.76
2024-12-12,217,62,37.21
2024-12-17,213,25,37.5
2024-12-18,224,535,15.66
2024-12-23,258,31,36.4
2024-12-28,220,33,46.4
2024-09-06,255,289,35.1
2024-09-07,260,99,24.87
2024-09-09,239,2821,15.61
2024-09-17,215,22,33.55
2024-09-28,233,2083,15.22
2024-09-28,242,21,46.14
2024-12-03,166,843,18.83
2024-12-03,25,213,39.72
2024-12-05,45,358,20.9
2024-12-05,109,3,82.1
2024-12-06,40,114,44.03
2024-12-07,80,238,30.05
2024-12-07,152,240,19.72
2024-12-08,162,2883,18.77
2024-12-09,55,37,48.13
2024-12-10,22,25,46.18
2024-12-10,11,9,27.17
2024-12-12,107,2909,16.95
2024-12-13,162,4380,16.67
2024-12-13,75,1795,15.85
2024-12-14,14,101,51.32
2024-12-15,138,2199,44.5
2024-12-15,75,1121,15.95
2024-12-18,141,4008,14.32
2024-12-22,131,18,37.11
2024-12-23,18,22,45.02
2024-12-27,160,25,33.21
2024-12-28,161,3680,17.4
2024-12-27,111,1,96.8
2024-12-28,18,22,39.11
2024-12-29,74,488,18.2
2024-12-29,49,168,40.84
2024-12-29,52,60,42.99
2024-12-30,79,1453,17.48
2024-09-02,53,34,26.75
2024-09-03,143,1533,16.53
2024-09-03,168,84,33.39
2024-09-04,89,117,47.38
2024-09-04,130,76,28.87
2024-09-05,76,102,28.9
2024-09-05,51,23,51.29
2024-09-05,47,18,33.11
2024-09-08,97,206,35.1
2024-09-08,259,15,43.9
2024-09-10,152,173,22.25
2024-09-11,131,19,36.84
2024-09-12,81,13,61.73
2024-09-12,60,9,41.71
2024-09-13,93,29,27.89
2024-09-14,87,1479,21.83
2024-09-14,160,37,34.12
2024-09-15,4,616,17.94
2024-09-17,136,17,40.74
2024-09-17,171,25,41.47
2024-09-17,51,20,48.77
2024-09-18,42,487,25.2
2024-09-19,39,74,31.85
2024-09-20,12,84,24.21
2024-09-21,181,294,42.71
2024-09-22,129,206,29.44
2024-09-22,193,105,20.11
2024-09-22,67,28,24.67
2024-09-22,11,8,38.39
2024-09-24,90,1717,16.44
2024-09-26,119,25,35.87
2024-09-27,166,934,18.81
2024-09-28,40,116,34.1
2024-09-28,147,13,37.49
2024-09-29,90,2086,14.72
2024-12-01,164,2216,18.31
2024-12-13,203,27,28.08
2024-12-15,205,45,29.39
2024-12-17,221,7,36.24
2024-12-18,223,129,30.72
2024-12-18,211,1133,17.53
2024-12-23,246,1444,15.61
2024-12-24,217,46,26.41
2024-12-29,257,43,48.96
2024-12-29,260,98,23.39
2024-09-02,48,2009,18.3
2024-09-06,247,25,35.0
2024-09-09,210,30,44.77
2024-09-19,235,13,50.63
2024-09-20,265,656,103.77
2024-09-24,231,2317,20.44
2024-09-29,231,2135,19.82
2024-09-29,242,17,38.67
2024-12-03,28,45,33.33
2024-12-04,72,49,38.03
2024-12-05,31,2,24.3
2024-12-07,196,37,31.86
2024-12-08,54,29,40.25
2024-12-14,40,138,38.24
2024-12-16,91,43,37.54
2024-12-16,11,12,39.98
2024-12-18,114,1277,15.4
2024-12-18,71,55,31.81
2024-12-19,206,1,102.4
2024-12-20,54,32,36.05
2024-12-20,167,15,35.82
2024-12-23,42,376,23.03
2024-12-24,22,33,41.57
2024-12-25,18,25,28.37
2024-12-25,190,7,35.22
2024-12-27,175,9,26.78
2024-12-29,131,25,23.49
2024-12-29,86,18,30.96
2024-12-30,101,8,38.85
2024-12-06,176,1,98.21
2024-09-04,163,3075,18.5
2024-09-04,83,45,28.17
2024-09-05,1,312,94.29
2024-09-06,29,19,45.8
2024-09-06,60,10,42.35
2024-09-07,83,42,25.33
2024-09-07,166,771,20.71
2024-09-07,128,16,39.27
2024-09-08,162,2284,18.09
2024-09-09,81,10,62.66
2024-09-10,80,122,33.57
2024-09-12,29,28,42.91
2024-09-12,135,31,35.69
2024-09-15,195,87,30.77
2024-09-17,205,42,22.34
2024-09-17,23,3,110.57
2024-09-18,98,25,41.03
2024-09-18,172,1,102.4
2024-09-19,26,61,47.71
2024-09-20,107,2506,15.45
2024-09-21,9,10,38.83
2024-09-22,75,1145,17.66
2024-09-22,23,2,87.35
2024-09-23,80,119,35.3
2024-09-28,28,46,23.87
2024-09-29,159,20,24.46
2024-09-29,180,14,28.01
2024-09-30,90,1364,17.34
2024-09-30,75,1298,15.52
2024-12-01,216,139,33.18
2024-12-07,226,208,25.96
2024-12-11,235,16,39.15
2024-12-14,220,39,48.12
2024-12-18,203,17,31.25
2024-12-23,220,48,45.18
2024-12-25,236,1812,11.66
2024-12-26,219,46,24.61
2024-12-26,244,177,31.04
2024-12-27,230,2906,23.39
2024-12-28,265,432,80.14
2024-09-01,201,15,51.66
2024-09-01,222,25,33.19
2024-09-03,254,16,66.76
2024-09-04,210,29,52.53
2024-09-04,203,28,34.22
2024-09-07,208,22,44.12
2024-09-09,140,2564,15.95
2024-09-09,237,5295,13.24
2024-09-13,177,55,33.81
2024-09-16,206,1,38.0
2024-09-16,240,2,49.2
2024-09-20,209,483,24.04
2024-09-23,234,2627,15.27
2024-09-23,235,20,46.55
2024-09-30,262,1647,16.75
2024-12-02,111,1,98.2
2024-12-03,74,710,18.58
2024-12-03,19,25,40.0
2024-12-04,111,1,36.6
2024-12-06,127,79,40.11
2024-12-07,120,9,34.96
2024-12-07,64,12,45.76
2024-12-09,21,12,25.95
2024-12-10,146,99,31.17
2024-12-10,53,30,32.87
2024-12-12,62,67,39.26
2024-12-13,98,15,39.23
2024-12-16,16,27,49.04
2024-12-17,42,391,25.5
2024-12-17,3,8,37.15
2024-12-18,88,502,25.13
2024-12-18,112,317,29.06
2024-12-18,80,152,28.36
2024-12-18,152,186,22.23
2024-12-19,145,340,23.5
2024-12-19,62,48,38.61
2024-12-19,10,79,20.41
2024-12-20,122,4,37.12
2024-12-21,17,135,28.34
2024-12-21,136,12,35.91
2024-12-22,75,984,15.01
2024-12-23,54,15,34.99
2024-12-24,194,6,31.08
2024-12-25,107,863,13.81
2024-12-27,191,29,33.02
2024-12-31,146,3,34.49
2024-09-07,14,81,51.27
2024-09-10,139,14,31.89
2024-09-11,135,23,30.22
2024-09-11,157,31,27.57
2024-09-12,65,232,36.13
2024-09-13,85,41,39.88
2024-09-13,39,68,31.05
2024-09-13,46,6,63.99
2024-09-14,13,1009,21.28
2024-09-14,134,31,38.72
2024-09-14,86,25,46.66
2024-09-16,100,1380,19.77
2024-09-16,121,30,37.93
2024-09-17,150,16,46.4
2024-09-18,152,179,21.77
2024-09-18,39,85,28.43
2024-09-21,48,3598,19.53
2024-09-21,127,164,34.0
2024-09-21,82,102,26.47
2024-09-22,113,1526,16.37
2024-09-23,124,25,33.73
2024-09-24,120,8,31.57
2024-09-25,171,21,34.08
2024-09-29,145,317,27.38
2024-09-29,34,6,27.9
2024-09-30,179,80,30.8
2024-09-30,133,31,48.54
2024-09-30,77,24,24.44
2024-12-04,208,22,36.93
2024-12-06,218,29,25.56
2024-12-11,264,516,22.24
2024-12-12,247,31,26.64
2024-12-16,250,8,35.14
2024-12-22,223,121,30.46
2024-12-28,258,22,28.67
2024-12-28,242,9,35.03
2024-09-01,227,34,50.74
2024-09-04,140,2577,16.38
2024-09-04,232,519,23.27
2024-09-17,242,26,43.22
2024-09-18,239,3565,15.88
2024-09-29,246,1928,15.14
2024-12-05,201,21,62.02
2024-12-07,72,33,36.16
2024-12-07,126,7,38.17
2024-12-09,124,33,26.46
2024-12-09,201,16,62.69
2024-12-11,84,2,164.0
2024-12-12,166,995,18.74
2024-12-12,143,2431,16.26
2024-12-12,70,90,28.05
2024-12-13,47,19,45.06
2024-12-14,74,947,17.55
2024-12-15,130,81,25.57
2024-12-16,141,3106,14.24
2024-12-18,42,492,23.76
2024-12-19,40,123,33.94
2024-12-19,159,28,28.93
2024-12-19,174,13,43.52
2024-12-20,162,4123,15.67
2024-12-23,16,19,51.67
2024-12-24,146,57,21.56
2024-12-24,34,8,28.91
2024-12-27,80,128,36.14
2024-12-27,88,421,24.09
2024-12-27,193,72,19.28
2024-12-28,140,1195,14.92
2024-12-30,182,11,30.52
2024-12-31,164,10,37.66
2024-09-02,77,27,29.83
2024-09-03,87,779,28.88
2024-09-03,159,39,31.61
2024-09-05,164,2825,19.67
2024-09-09,73,12,24.02
2024-09-11,208,19,44.35
2024-09-11,92,65,33.9
2024-09-12,48,2898,18.57
2024-09-12,173,17,29.1
2024-09-13,163,2910,16.4
2024-09-17,107,2222,15.17
2024-09-17,73,11,27.43
2024-09-18,116,295,27.09
2024-09-19,55,37,53.11
2024-09-19,78,13,37.6
2024-09-20,129,163,28.96
2024-09-20,15,10,45.6
2024-09-21,58,6,29.94
2024-09-23,165,37,46.59
2024-09-24,29,35,33.61
2024-09-24,8,5,26.94
2024-09-25,97,169,33.02
2024-09-25,98,17,41.08
2024-09-26,151,1083,16.88
2024-09-29,4,591,15.83
2024-09-30,138,1486,43.97
2024-09-30,16,20,35.82
2024-12-01,22,18,39.54
2024-12-03,215,33,25.51
2024-12-04,172,2,84.35
2024-12-10,241,15,51.62
2024-12-20,249,2534,13.92
2024-09-06,230,3847,21.51
2024-09-09,205,41,28.21
2024-09-17,234,3409,14.91
2024-09-17,218,45,20.15
2024-09-20,244,581,29.05
2024-09-30,237,5157,12.98
2024-12-06,102,26,37.4
2024-12-07,198,70,33.28
2024-12-07,200,37,50.57
2024-12-09,82,64,27.22
2024-12-11,152,203,22.55
2024-12-11,191,32,38.14
2024-12-12,68,4009,17.9
2024-12-12,89,149,43.9
2024-12-12,25,269,40.34
2024-12-12,32,6,57.47
2024-12-13,143,2454,16.05
2024-12-13,176,2,104.16
2024-12-15,25,255,35.33
2024-12-15,32,8,49.62
2024-12-16,168,60,33.57
2024-12-20,187,1,82.8
2024-12-22,198,74,32.25
2024-12-25,50,487,14.14
2024-12-25,39,54,25.58
2024-12-26,142,2118,14.57
2024-12-26,177,26,34.21
2024-12-27,132,1128,57.56
2024-12-27,138,815,41.36
2024-12-28,62,39,41.28
2024-12-28,67,28,40.98
2024-12-28,57,3,15.47
2024-09-03,123,32,48.15
2024-09-03,133,36,51.79
2024-09-05,125,853,20.52
2024-09-06,161,4538,16.94
2024-09-06,212,12,33.02
2024-09-08,32,13,46.91
2024-09-08,28,68,21.43
2024-09-09,23,3,102.63
2024-09-10,116,260,27.59
2024-09-11,70,55,29.42
2024-09-13,13,952,22.92
2024-09-12,46,3,71.67
2024-09-13,153,9,45.79
2024-09-15,159,33,28.23
2024-09-15,108,22,53.6
2024-09-16,169,14,44.86
2024-09-18,166,969,18.23
2024-09-20,124,23,30.54
2024-09-23,154,12,22.97
2024-09-23,136,9,38.41
2024-09-24,61,195,36.6
2024-09-26,157,36,35.17
2024-09-27,128,16,36.7
2024-09-29,100,1358,17.04
2024-09-29,169,19,35.18
2024-12-01,90,1467,16.73
2024-12-01,40,92,50.14
2024-12-01,215,56,21.47
2024-12-09,222,18,34.08
2024-12-14,263,3676,15.47
2024-12-15,246,2240,15.25
2024-12-16,201,13,43.35
2024-12-18,221,3,60.77
2024-12-19,260,73,23.67
2024-12-25,215,48,20.16
2024-12-29,207,4,72.7
2024-09-02,258,48,26.73
2024-09-10,218,29,29.31
2024-09-18,265,466,98.84
2024-09-19,246,3218,16.73
2024-09-19,231,2499,20.8
2024-09-23,228,64,46.68
2024-09-25,226,164,27.74
2024-09-25,259,15,35.81
2024-09-27,259,14,60.88
2024-09-27,215,31,26.28
2024-09-28,256,477,26.11
2024-12-04,62,75,35.95
2024-12-04,129,148,28.53
2024-12-07,94,4,47.85
2024-12-08,166,1069,16.66
2024-12-09,88,441,27.77
2024-12-10,93,36,19.79
2024-12-11,11,5,35.17
2024-12-15,97,170,32.63
2024-12-15,57,4,12.97
2024-12-15,54,30,37.5
2024-12-16,4,345,16.25
2024-12-16,43,1553,16.12
2024-12-17,49,171,35.16
2024-12-17,114,1146,15.9
2024-12-22,134,31,26.1
2024-12-22,178,5,39.71
2024-12-24,123,18,35.49
2024-12-24,57,2,31.96
2024-12-25,10,71,25.8
2024-12-25,106,22,42.56
2024-12-25,177,38,24.19
2024-12-26,10,86,20.45
2024-12-26,189,62,42.46
2024-12-30,140,1741,14.58
2024-12-31,131,1,49.2
2024-09-03,165,47,49.5
2024-09-03,135,32,31.13
2024-09-04,3,15,38.72
2024-09-07,106,51,43.57
2024-09-08,119,21,33.22
2024-09-08,150,9,53.41
2024-09-08,67,15,42.63
2024-09-10,56,43,27.87
2024-09-11,118,3,108.47
2024-09-12,163,3196,18.01
2024-09-12,53,23,33.24
2024-09-13,29,30,52.11
2024-09-15,136,14,30.92
2024-09-18,79,2111,17.2
2024-09-18,24,399,16.91
2024-09-18,6,7,46.72
2024-09-19,35,55,31.4
2024-09-20,179,104,32.17
2024-09-20,56,26,21.31
2024-09-20,60,16,37.91
2024-09-21,85,37,38.68
2024-09-23,16,21,48.52
2024-09-25,166,1024,19.16
2024-09-25,195,43,41.05
2024-09-28,112,444,29.82
2024-09-30,186,2077,16.11
2024-12-02,229,2284,16.14
2024-12-03,254,21,43.01
2024-12-04,219,51,22.91
2024-12-09,249,1583,14.95
2024-12-11,261,651,28.89
2024-12-17,237,6738,13.25
2024-12-17,264,431,19.83
2024-12-22,257,39,45.09
2024-12-28,229,1721,14.24
2024-09-02,233,1213,18.02
2024-09-03,214,2,0.0
2024-09-04,247,37,32.65
2024-09-06,233,1813,16.19
2024-09-08,257,56,44.32
2024-09-11,220,30,46.69
2024-09-13,222,14,27.05
2024-09-15,262,1696,17.96
2024-09-15,261,717,25.83
2024-09-22,215,53,24.77
2024-09-23,219,67,20.8
2024-09-29,265,656,97.26
2024-12-01,219,56,25.29
2024-12-06,57,4,30.13
2024-12-07,51,17,36.99
2024-12-10,153,6,47.57
2024-12-13,138,1944,46.77
2024-12-13,96,7,9.79
2024-12-15,147,9,29.25
2024-12-17,15,14,51.69
2024-12-19,121,17,31.63
2024-12-20,85,27,39.17
2024-12-20,159,34,23.62
2024-12-25,166,367,16.83
2024-12-26,145,224,20.34
2024-12-26,49,93,35.56
2024-12-26,77,17,34.6
2024-09-02,163,1692,18.01
2024-09-02,172,1,77.2
2024-09-03,138,1195,42.25
2024-09-03,129,168,28.61
2024-09-05,41,724,21.3
2024-09-05,21,27,49.04
2024-09-06,96,3,73.37
2024-09-10,107,2152,14.99
2024-09-10,180,22,30.07
2024-09-11,193,87,26.62
2024-09-12,89,118,47.53
2024-09-12,78,19,35.78
2024-09-12,102,24,33.43
2024-09-12,197,64,35.81
2024-09-13,6,1,75.8
2024-09-14,116,430,26.04
2024-09-14,74,1099,17.09
2024-09-14,189,136,34.12
2024-09-14,121,21,28.57
2024-09-14,16,25,37.28
2024-09-15,194,59,27.45
2024-09-16,166,756,17.8
2024-09-17,193,112,22.17
2024-09-18,4,410,18.63
2024-09-20,151,1120,16.98
2024-09-20,201,17,54.4
2024-09-21,170,4085,15.65
2024-09-21,107,3137,15.14
2024-09-22,64,15,44.94
2024-09-22,1,384,91.52
2024-09-23,86,30,47.73
2024-09-24,80,163,33.26
2024-09-24,21,22,42.33
2024-09-25,138,1511,47.55
2024-09-26,21,8,59.9
2024-09-27,44,1,76.5
2024-09-28,165,24,36.57
2024-09-29,181,382,44.48
2024-12-03,235,25,38.74
2024-12-08,215,55,22.29
2024-12-09,216,154,36.12
2024-12-10,228,78,42.99
2024-12-16,234,2754,14.3
2024-12-19,151,1207,15.66
2024-12-22,213,32,32.82
2024-12-24,239,2497,12.86
2024-12-24,200,20,53.84
2024-12-25,264,198,20.61
2024-12-25,209,181,23.53
2024-12-26,264,243,24.28
2024-12-28,211,983,17.31
2024-12-29,239,2170,16.06
2024-09-02,228,56,43.21
2024-09-03,247,40,30.49
2024-09-06,264,485,19.65
2024-09-12,250,13,39.45
2024-09-15,235,30,32.99
2024-09-18,237,6475,13.57
2024-09-27,255,381,36.71
2024-09-28,222,15,35.08
2024-09-29,260,86,25.73
2024-09-29,254,24,45.14
2024-09-29,253,1,40.1
2024-09-30,257,40,46.79
2024-09-30,221,2,47.36
2024-12-02,21,19,49.56
2024-12-04,71,30,42.12
2024-12-04,177,42,28.86
2024-12-05,39,63,29.89
2024-12-05,97,217,35.33
2024-12-08,64,9,40.63
2024-12-09,168,71,27.86
2024-12-09,34,9,35.07
2024-12-12,66,209,32.41
2024-12-18,50,1211,16.06
2024-12-19,81,6,41.14
2024-12-20,183,9,35.64
2024-12-24,35,33,34.24
